0.999942	  0
0.849318	  1
0.846732	  2
0.847245	  3
0.847641	  4
0.847948	  5
0.848188	  6
0.847788	  7
0.846342	  8
0.846954	  9
0.847421	  10
0.847770	  11
0.848048	  12
0.848265	  13
0.846910	  14
0.846611	  15
0.847153	  16
0.847571	  17
0.847891	  18
0.848141	  19
0.848271	  20
0.846190	  21
0.846847	  22
0.847337	  23
0.847706	  24
0.848000	  25
0.848225	  26
0.847336	  27
0.846487	  28
0.847059	  29
0.847498	  30
0.847835	  31
0.848099	  32
0.848300	  33
0.846509	  34
0.846732	  35
0.847245	  36
0.847641	  37
0.847948	  38
0.848188	  39
0.847788	  40
0.846342	  41
0.846954	  42
0.847421	  43
0.847770	  44
0.848048	  45
0.848265	  46
0.846910	  47
0.846611	  48
0.847153	  49
0.847571	  50
0.847891	  51
0.848141	  52
0.848271	  53
0.846190	  54
0.846847	  55
0.847337	  56
0.847706	  57
0.848000	  58
0.848225	  59
0.847336	  60
0.846487	  61
0.847059	  62
0.847498	  63
0.847835	  64
0.848099	  65
0.848300	  66
0.846509	  67
0.846732	  68
0.847245	  69
0.847641	  70
0.847948	  71
0.848188	  72
0.847788	  73
0.846342	  74
0.846954	  75
0.847421	  76
0.847770	  77
0.848048	  78
0.848265	  79
0.846910	  80
0.846611	  81
0.847153	  82
0.847571	  83
0.847891	  84
0.848141	  85
0.848271	  86
0.846190	  87
0.846847	  88
0.847337	  89
0.847706	  90
0.848000	  91
0.848225	  92
0.847336	  93
0.846487	  94
0.847059	  95
0.847498	  96
0.847835	  97
0.848099	  98
0.848300	  99
0.846509	  100
