0.999942	  0
0.794888	  1
0.789912	  2
0.789097	  3
0.788763	  4
0.789038	  5
0.789372	  6
0.789785	  7
0.789472	  8
0.788704	  9
0.788963	  10
0.789283	  11
0.789672	  12
0.789824	  13
0.788647	  14
0.788891	  15
0.789198	  16
0.789566	  17
0.790056	  18
0.788692	  19
0.788825	  20
0.789118	  21
0.789465	  22
0.789912	  23
0.789097	  24
0.788763	  25
0.789038	  26
0.789372	  27
0.789785	  28
0.789472	  29
0.788704	  30
0.788963	  31
0.789283	  32
0.789672	  33
0.789824	  34
0.788647	  35
0.788891	  36
0.789198	  37
0.789566	  38
0.790056	  39
0.788692	  40
0.788825	  41
0.789118	  42
0.789465	  43
0.789912	  44
0.789097	  45
0.788763	  46
0.789038	  47
0.789372	  48
0.789785	  49
0.789472	  50
0.788704	  51
0.788963	  52
0.789283	  53
0.789672	  54
0.789824	  55
0.788647	  56
0.788891	  57
0.789198	  58
0.789566	  59
0.790056	  60
0.788692	  61
0.788825	  62
0.789118	  63
0.789465	  64
0.789912	  65
0.789097	  66
0.788763	  67
0.789038	  68
0.789372	  69
0.789785	  70
0.789472	  71
0.788704	  72
0.788963	  73
0.789283	  74
0.789672	  75
0.789824	  76
0.788647	  77
0.788891	  78
0.789198	  79
0.789566	  80
0.790056	  81
0.788692	  82
0.788825	  83
0.789118	  84
0.789465	  85
0.789912	  86
0.789097	  87
0.788763	  88
0.789038	  89
0.789372	  90
0.789785	  91
0.789472	  92
0.788704	  93
0.788963	  94
0.789283	  95
0.789672	  96
0.789824	  97
0.788647	  98
0.788891	  99
0.789198	  100
